PGC2467802;168.693750;54.376667;2482.584822;2491.951999
PGC2490291;168.694583;55.092778;4322.254169;2835.943337
PGC2496406;168.698333;55.273333;4787.054240;2917.500001
PGC34268;168.701667;56.578333;8140.833355;3542.263253
PGC2515655;168.702500;55.826389;6208.848670;3178.207442
PGC2454148;168.709167;53.902778;1269.465290;2240.124449
PGC2454084;168.719167;53.900556;1266.603176;2223.916565
PGC2468109;168.728333;54.386667;2518.003628;2445.048520
PGC2476173;168.735000;54.658611;3218.363013;2566.591818
PGC2465346;168.736250;54.294444;2283.350272;2388.602371
PGC2470809;168.737083;54.477222;2753.063928;2475.763650
PGC2471204;168.742083;54.491389;2790.856905;2475.157425
PGC34279;168.743333;54.961111;3997.592888;2700.586301
PGC2531102;168.747083;56.263611;7344.190238;3325.575056
PGC2470166;168.749167;54.455556;2700.815311;2447.243375
PGC2470970;168.762917;54.482778;2774.605719;2439.908354
PGC2509963;168.777083;55.660000;5801.786181;2989.879428
PGC2512840;168.781250;55.742500;6014.812966;3023.883574
PGC2494570;168.782500;55.217500;4666.892739;2767.270039
PGC34293;168.785417;53.665000;680.350819;2009.260352
PGC2536712;168.797083;56.435833;7800.148714;3337.970435
PGC2470355;168.800000;54.461667;2730.855399;2374.325934
PGC2502776;168.802083;55.456944;5287.188884;2854.965194
PGC2447588;168.805417;53.671111;701.814402;1981.796379
PGC34304;168.832500;54.387222;2548.891032;2289.550945
PGC2542492;168.836667;56.620000;8283.997629;3371.570150
PGC2470212;168.836667;54.457222;2729.823545;2317.436058
PGC2510186;168.839583;55.666389;5835.354086;2902.462751
PGC34316;168.840417;55.973333;6623.828234;3050.901796
PGC2483306;168.843333;54.879444;3815.823663;2513.347409
PGC2471919;168.845000;54.515556;2881.971388;2333.444467
PGC2481387;168.845833;54.820556;3665.326979;2480.938136
PGC2536930;168.846667;56.443333;7832.779154;3271.224747
PGC34321;168.846667;53.688611;758.681371;1927.574172
PGC2466861;168.847083;54.345000;2444.614369;2247.153320
PGC34311;168.848750;54.443889;2699.014565;2292.897331
PGC2448298;168.853333;53.697500;783.443090;1921.775242
PGC2482280;168.853333;54.846667;3734.476236;2482.584501
PGC2467471;168.854583;54.365833;2500.244531;2246.095834
PGC2460940;168.860833;54.140000;1922.113906;2126.477441
PGC2467703;168.867500;54.373611;2523.892522;2230.574256
PGC34322;168.871250;55.455833;5303.467251;2753.726440
PGC2449326;168.871250;53.734444;883.525043;1912.594762
PGC2467603;168.873333;54.370278;2516.995192;2220.221489
PGC2443270;168.880833;53.517222;328.299865;1791.769668
PGC2470305;168.887500;54.460000;2751.395464;2242.928336
PGC2473285;168.894583;54.560833;3012.288136;2281.712950
PGC2474232;168.899167;54.593611;3097.740112;2290.939451
PGC2457523;168.900833;54.023056;1633.289030;2009.037732
PGC2446962;168.902083;53.649444;674.132288;1824.114325
PGC2541454;168.903333;56.586667;8216.309972;3261.033637
PGC2465636;168.904583;54.305000;2358.310839;2141.508349
PGC2522644;168.913333;56.019167;6761.485681;2968.611120
PGC2446140;168.915417;53.618889;599.525114;1788.834763
PGC2452732;168.918750;53.854444;1205.471390;1899.313106
PGC2466964;168.923333;54.348611;2475.642220;2134.817514
PGC2448045;168.924583;53.688333;780.556533;1808.957809
PGC34337;168.926667;55.923056;6518.366126;2902.313966
PGC2472125;168.930833;54.522222;2923.480115;2208.806442
PGC2493264;168.931250;55.180278;4612.799535;2531.149132
PGC2450687;168.932500;53.782778;1025.410961;1843.299775
PGC2468094;168.953333;54.386111;2580.501315;2108.370068
PGC2447268;168.959583;53.660556;719.408556;1742.075281
PGC34343;168.974167;53.752500;959.774885;1765.182476
PGC2474364;168.982500;54.598056;3132.879940;2169.201076
PGC2443655;168.987500;53.531389;395.845285;1635.908134
PGC2514850;168.988750;55.802222;6225.307907;2753.452765
PGC2477655;169.003333;54.704722;3412.596748;2190.860632
PGC34352;169.010833;53.823611;1153.053542;1744.652650
PGC34356;169.015000;55.675556;5907.478034;2653.022693
PGC2497480;169.023750;55.305833;4961.048857;2457.641885
PGC2470100;169.023750;54.453611;2773.970106;2036.487891
PGC2479154;169.034167;54.751111;3540.450455;2168.084979
PGC2455209;169.035000;53.939444;1457.475862;1765.350165
PGC2503967;169.035417;55.490000;5436.960289;2531.693799
PGC2460310;169.046667;54.119167;1922.201465;1836.716290
PGC2470649;169.050833;54.471667;2828.101222;2005.023759
PGC2471968;169.051250;54.517222;2945.129925;2026.962604
PGC2470476;169.051250;54.466111;2813.963931;2001.651172
PGC2480115;169.053750;54.781389;3623.744654;2154.079203
PGC2480239;169.055000;54.785000;3633.368431;2154.018145
PGC34374;169.057917;55.704167;5992.889094;2605.097493
PGC2442689;169.086667;53.495833;333.732113;1466.937845
PGC2444282;169.087083;53.554167;483.630663;1495.283803
PGC2448704;169.087083;53.711667;887.985994;1573.528225
PGC2474240;169.093333;54.593611;3153.264194;2002.229739
PGC2486236;169.094583;54.971111;4122.221495;2187.906921
PGC2440125;169.096250;53.403611;99.766954;1406.451766
PGC2474770;169.098750;54.612222;3202.578387;2003.426573
PGC2477757;169.101667;54.707778;3448.596880;2046.589010
PGC2476505;169.103750;54.669167;3350.127668;2024.306317
PGC2467583;169.108333;54.369167;2581.684051;1868.311072
PGC2466799;169.111250;54.342778;2514.815846;1850.824320
PGC2470533;169.121250;54.467500;2837.740703;1897.955686
PGC2475529;169.129167;54.636944;3274.776730;1970.547804
PGC2466117;169.129167;54.321111;2464.423362;1813.235061
PGC2501985;169.134167;55.435278;5324.366824;2360.879786
PGC2509562;169.152083;55.648611;5876.762439;2441.240284
PGC2497493;169.167917;55.306389;5003.284749;2247.382210
PGC2479341;169.173333;54.757222;3596.086518;1965.073393
PGC2506059;169.179583;55.549444;5630.116529;2351.856050
PGC2452958;169.182917;53.861667;1301.216840;1503.018425
PGC34403;169.184583;54.702500;3458.960601;1921.055328
PGC2465102;169.191250;54.285556;2391.293454;1702.549593
PGC34418;169.194583;54.751111;3586.547468;1930.561548
PGC2480863;169.194583;54.804167;3722.640887;1957.113314
PGC2475697;169.197500;54.642778;3309.501759;1872.015857
PGC2472807;169.199167;54.545000;3059.167566;1820.590587
PGC2516745;169.199167;55.854722;6418.822967;2476.286468
PGC2468853;169.202083;54.411667;2717.982447;1749.482379
PGC2486887;169.206250;54.990278;4203.384582;2033.083787
PGC34410;169.208750;54.728333;3532.218875;1898.179252
PGC2485269;169.225000;54.940556;4081.250950;1980.554777
PGC2475504;169.231250;54.636111;3302.197650;1818.577144
PGC2465427;169.233750;54.296944;2432.948350;1644.628260
PGC2510654;169.235833;55.679722;5980.243694;2335.638620
